nombre_region,cod_region,Sector,Subsector,Energético,BNE Tcal,Emisiones BNE CO2eq (Millt),Emisiones BNE CO2 BNE ajustadas con PCI (Millt)
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Licor Negro,2717.13012928,,
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Licor Negro,3320.706612986,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Licor Negro,4758.6160391,,
Región de Valparaíso,5,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,2.50047,,
Región del Maule,7,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,74.93812199999999,,
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,149.961,,
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,0.3601395,,
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,250.9752,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Petróleo Combustible,142.88904,,
Región de Tarapacá,1,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,61.3500069,,
Región de Antofagasta,2,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,308.8948070080002,,
Región de Atacama,3,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,15.501281963999999,,
Región de Coquimbo,4,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,33.24918721320001,,
Región de Valparaíso,5,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,20.540954952000007,,
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,6.000550715999999,,
Región del Maule,7,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,66.16057199186399,,
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,23.588894510160003,,
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,7.875432684000001,,
Región de Los Lagos,10,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,109.35410045200004,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,90.98923327199999,,
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,36.636443004,,
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,94.25649257600003,,
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,13.862829498000002,,
Región de Arica y Parinacota,15,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,7.965161483999999,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Petróleo Diésel,16.494387504,,
Región de Tarapacá,1,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,326.5392070719197,0.0,0.0
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,1005.9336580000002,0.0,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,1880.285754748691,0.0,0.0
Región de Coquimbo,4,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,1267.0775548400002,0.0,0.0
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,16.5335,0.0,0.0
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,30.3881,0.0,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,453.50919994000003,0.0,0.0
Región de La Araucanía,9,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,1163.7528002740426,0.0,0.0
Región de Los Lagos,10,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,207.63561962,0.0,0.0
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,5.26234,0.0,0.0
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,6.89548,0.0,0.0
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Energía Eólica,196.14278000000002,0.0,0.0
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Biomasa,975.317190925,0.033696196177087696,0.0
Región del Maule,7,Centros de Transfornación,Electricidad Servicio Público,Biomasa,1229.4123488318,0.042474920030355655,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Biomasa,1949.7106870499997,0.06736047965800004,0.0
Región de La Araucanía,9,Centros de Transfornación,Electricidad Servicio Público,Biomasa,1450.4716221976014,0.050112288377194635,0.0
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Carbón,32117.16892312333,12.076571959170655,12.076571959170655
Región de Atacama,3,Centros de Transfornación,Electricidad Servicio Público,Carbón,10222.71362527687,3.843904704339198,3.843904704339198
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Carbón,8966.103260422598,3.371399000859325,3.371399000859325
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Carbón,12179.835398097894,4.57981396143801,4.57981396143801
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Coque de Petróleo,1217.8588929490802,0.4732012701650941,0.4719726889501654
Región de Tarapacá,1,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,924.2039838719998,0.0,0.0
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,3435.6201099871405,0.0,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,2644.443929327664,0.0,0.0
Región de Coquimbo,4,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,732.5580865383915,0.0,0.0
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,214.67193015801536,0.0,0.0
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,233.3844593257254,0.0,0.0
Región del Maule,7,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,178.00252976530248,0.0,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,23.780814289566404,0.0,0.0
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,603.6872722458708,0.0,0.0
Región de Ñuble,16,Centros de Transfornación,Electricidad Servicio Público,Energía Solar,45.30539555,0.0,0.0
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,0.0005445,,
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,0.126835951,,
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,2.3203189295,,
Región de Los Lagos,10,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,0.434367373,,
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,0.0143885335,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Servicio Público,Gas Licuado,0.003414862,,
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,8265.77995,1.747853020991981,1.7461473369622922
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,13710.490642398001,2.8991725685363336,2.8963433418850806
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,1077.40816,0.2278249746168734,0.22760264618530557
Región del Maule,7,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,4.19838839233,0.0008877765775547481,0.0008869102196218554
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,14.765328041,0.0031222248086097974,0.0031191779111137364
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,1023.433979922,0.21641178260407404,0.2162005920079593
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Gas Natural,6741.956625,1.4256306513946269,1.42423941574431
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Geotermia,2786.3999999999996,0.0,0.0
Región de Tarapacá,1,Centros de Transfornación,Electricidad Servicio Público,Petróleo Combustible,1.05e-05,,
Región de Coquimbo,4,Centros de Transfornación,Electricidad Servicio Público,Petróleo Combustible,2.619981,,
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Petróleo Combustible,25.6367895,,
Región de Tarapacá,1,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,9.5819136,,
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,767.98,,
Región de Coquimbo,4,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,22.470080000000003,,
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,531.2083948,,
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,2524.7769489999996,,
Región del Maule,7,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,3748.858336,,
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,4407.2028356,,
Región de La Araucanía,9,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,151.17208140000002,,
Región de Los Lagos,10,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,978.9726339200001,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,84.20346,,
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,1753.1552282599998,,
Región de Los Ríos,14,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,378.015193989,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Servicio Público,Energia Hídrica,40.4372,,
Región de Tarapacá,1,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,0.575082536784,,
Región de Antofagasta,2,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,941.153324729688,,
Región de Atacama,3,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,74.11656562799999,,
Región de Coquimbo,4,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,42.053508,,
Región de Valparaíso,5,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,457.0252833719999,,
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,346.37616882422395,,
Región del Maule,7,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,41.812512923999996,,
Región del Biobío,8,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,447.50075437199996,,
Región de La Araucanía,9,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,6.646807356,,
Región de Los Lagos,10,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,558.969222,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,193.495249584,,
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,29.80278,,
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,827.334163992,,
Región de Los Ríos,14,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,142.33002,,
Región de Arica y Parinacota,15,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,11.6739,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Servicio Público,Petróleo Diésel,1.309308,,
Región de Tarapacá,1,Energético: Consumo Propio,Electricidad,Electricidad,1.175964,,
Región de Antofagasta,2,Energético: Consumo Propio,Electricidad,Electricidad,974.76674028,,
Región de Atacama,3,Energético: Consumo Propio,Electricidad,Electricidad,432.43854376,,
Región de Coquimbo,4,Energético: Consumo Propio,Electricidad,Electricidad,2.6131054626399997,,
Región de Valparaíso,5,Energético: Consumo Propio,Electricidad,Electricidad,343.22723590986993,,
Región del Libertador Gral. Bernardo O’Higgins,6,Energético: Consumo Propio,Electricidad,Electricidad,11.0227313829,,
Región del Maule,7,Energético: Consumo Propio,Electricidad,Electricidad,5.031112993679999,,
Región del Biobío,8,Energético: Consumo Propio,Electricidad,Electricidad,27.110164420000004,,
Región de La Araucanía,9,Energético: Consumo Propio,Electricidad,Electricidad,30.390852,,
Región de Los Lagos,10,Energético: Consumo Propio,Electricidad,Electricidad,0.9320852,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Energético: Consumo Propio,Electricidad,Electricidad,1.6555,,
Región de Magallanes y de la Antártica Chilena,12,Energético: Consumo Propio,Electricidad,Electricidad,4.50038344,,
Región Metropolitana de Santiago,13,Energético: Consumo Propio,Electricidad,Electricidad,7.930508590620001,,
Región de Los Ríos,14,Energético: Consumo Propio,Electricidad,Electricidad,0.2046972,,
Región de Ñuble,16,Energético: Consumo Propio,Electricidad,Electricidad,0.12233830756000001,,
Región de Valparaíso,5,Energético: Consumo Propio,Plantas de Gas,Electricidad,0.8873094861970603,,
Región Metropolitana de Santiago,13,Energético: Consumo Propio,Plantas de Gas,Electricidad,3.094851555999999,,
Región de Magallanes y de la Antártica Chilena,12,Energético: Consumo Propio,Producción de Metanol,Electricidad,50.51296,,
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Electricidad,496.2083040035076,,
Región de Antofagasta,2,Energético: Consumo Propio,Electricidad,Petróleo Diésel,83.87601012,,
Región de Atacama,3,Energético: Consumo Propio,Electricidad,Petróleo Diésel,14.46675468,,
Región de Coquimbo,4,Energético: Consumo Propio,Electricidad,Petróleo Diésel,0.008972879999999999,,
Región de Valparaíso,5,Energético: Consumo Propio,Electricidad,Petróleo Diésel,18.3092532,,
Región del Maule,7,Energético: Consumo Propio,Electricidad,Petróleo Diésel,0.1043784,,
Región del Biobío,8,Energético: Consumo Propio,Electricidad,Petróleo Diésel,27.79358736,,
Región de Los Lagos,10,Energético: Consumo Propio,Electricidad,Petróleo Diésel,0.0004578,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Energético: Consumo Propio,Electricidad,Petróleo Diésel,0.61065942,,
Región Metropolitana de Santiago,13,Energético: Consumo Propio,Electricidad,Petróleo Diésel,9.473154684,,
Región de Magallanes y de la Antártica Chilena,12,Energético: Consumo Propio,Producción de Metanol,Gas Natural,1132.6,0.23949564875308796,0.23926193121599998
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Altos Hornos,Alquitrán,145.48,0.04666509005279999,0.04666509005279999
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Altos Hornos,Gas Altos Hornos,273.977,0.26829536220295774,0.268238825712
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Altos Hornos,Gas Coque,141.563,0.06023808864355951,0.060207253526799995
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Altos Hornos,Petróleo Combustible,57.292767,,
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Hornos de Coque,Gas Altos Hornos,289.76,0.2837510599500288,0.28369126656
Región del Biobío,8,Energético: Consumo Propio,Siderurgia Hornos de Coque,Gas Coque,148.174,0.06305121074483296,0.0630189356264
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,D.i. de Petróleo,2131.2233961845614,0.0021499871984581856,0.0
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,D.i. de Petróleo,235.33692758298696,0.00023740889037429018,0.0
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas Licuado,4.259938705,,
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas Licuado,22.876622395,,
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas Natural,624.361781,0.1320253662345298,0.13189652613413494
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas Natural,423.838534,0.0896234192714884,0.08953595812166544
Región de Magallanes y de la Antártica Chilena,12,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas Natural,2166.684003094373,0.4581594481405833,0.4577123423231268
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas de Refinería,0.60358662,0.00013832171185546282,0.00013819023919733759
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Gas de Refinería,0.6791238605626443,0.0001556323017148982,0.00015548437560754935
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Nafta,349.5750795,0.10220234502794874,0.10184969220555079
Región del Biobío,8,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Nafta,99.48674426000001,0.029086108131937988,0.028985745482504703
Región de Antofagasta,2,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,0.013357037408399998,,
Región de Valparaíso,5,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,2.9644894650168006,,
Región de Los Lagos,10,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,0.1994687897076,,
Región de Magallanes y de la Antártica Chilena,12,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,15.092826008416804,,
Región Metropolitana de Santiago,13,Energético: Consumo Propio,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,9.326989819896,,
Región de Valparaíso,5,Uso No Energético,Uso No Energético,D.i. de Petróleo,820.375072824,,0.0
Región del Biobío,8,Uso No Energético,Uso No Energético,D.i. de Petróleo,643.7437954266,,0.0
